file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\meta\SpreadsheetMetadataPropertyNameSpreadsheetName.java,walkingkooka.spreadsheet.meta.SpreadsheetMetadataPropertyNameSpreadsheetName,class,4,7,3,4,8,2,0,5,28,0.0,0.0,0.0,8,1,0,1,0,7,7,0,0,0,0,0,0,0,0,0,0,0,1,26,6,0,0,0,0,1,0,0,0,1,0,0,0,1,25,16,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\security\GroupIdTest.java,walkingkooka.spreadsheet.security.GroupIdTest,class,6,6,0,6,6,2,0,5,15,0.0,0.0,0.0,6,0,5,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0,0,1,3,0,0,0,0,0,0,0,18,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\parser\SpreadsheetHourParserTokenTest.java,walkingkooka.spreadsheet.parser.SpreadsheetHourParserTokenTest,class,9,10,1,9,8,4,0,8,28,0.0,0.0,0.0,8,0,6,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,53,6,0,0,0,0,3,2,2,1,2,0,1,0,0,27,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\pattern\SpreadsheetNumberParsePatternsSpreadsheetFormatParserTokenVisitorTest.java,walkingkooka.spreadsheet.format.pattern.SpreadsheetNumberParsePatternsSpreadsheetFormatParserTokenVisitorTest,class,5,5,0,5,4,2,0,7,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,8,0,2,0,2,0,0,0,0,18,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\datavalidation\BasicSpreadsheetDataValidatorContextTest.java,walkingkooka.spreadsheet.datavalidation.BasicSpreadsheetDataValidatorContextTest,class,12,14,2,12,20,1,0,26,190,0.0,0.0,0.0,20,0,15,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,104,15,0,0,0,0,2,2,1,0,1,0,1,0,3,41,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\parser\SpreadsheetDoubleQuoteSymbolParserTokenTest.java,walkingkooka.spreadsheet.parser.SpreadsheetDoubleQuoteSymbolParserTokenTest,class,9,10,1,9,7,4,0,7,21,0.0,0.0,0.0,7,0,5,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,50,6,0,0,0,0,3,0,2,0,2,0,1,0,0,26,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\ExpressionReferenceSpreadsheetCellReferencesBiConsumerSpreadsheetExpressionReferenceVisitorTest.java,walkingkooka.spreadsheet.ExpressionReferenceSpreadsheetCellReferencesBiConsumerSpreadsheetExpressionReferenceVisitorTest$Anonymous1,anonymous,1,1,0,1,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,-1,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\format\FractionSpreadsheetFormatterComponentTextLiteral.java,walkingkooka.spreadsheet.format.FractionSpreadsheetFormatterComponentTextLiteral,class,3,6,3,3,4,2,0,1,4,0.5,1.0,1.0,4,1,1,1,0,2,3,0,0,0,1,0,0,1,0,0,1,0,0,16,2,0,0,0,0,0,0,1,0,1,0,0,0,0,24,16,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\engine\SpreadsheetEngineExpressionEvaluationContextExpressionReferenceExpressionFunctionTest.java,walkingkooka.spreadsheet.engine.SpreadsheetEngineExpressionEvaluationContextExpressionReferenceExpressionFunctionTest,class,6,7,1,6,6,1,0,7,15,0.0,0.0,0.0,6,0,4,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0,0,0,0,0,0,0,0,0,0,2,19,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\security\IdentityTesting.java,walkingkooka.spreadsheet.security.IdentityTesting,interface,10,14,4,10,7,1,0,6,21,0.0,0.0,0.0,7,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,19,4,0,0,0,0,1,0,0,0,0,0,0,0,1,20,1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\pattern\SpreadsheetNumberParsePatternsComponentTestCase.java,walkingkooka.spreadsheet.format.pattern.SpreadsheetNumberParsePatternsComponentTestCase$Anonymous1,anonymous,4,4,0,4,4,1,0,2,6,0.0,0.0,0.0,4,0,1,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,23,-1,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\parser\SpreadsheetDayNameParserToken.java,walkingkooka.spreadsheet.parser.SpreadsheetDayNameParserToken,class,3,10,7,3,4,2,0,2,6,0.0,0.0,0.0,4,1,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,15,2,0,0,0,0,1,0,0,0,0,0,0,0,0,24,17,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatDayParserToken.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatDayParserToken,class,4,25,21,4,4,4,0,2,6,0.0,0.0,0.0,4,1,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,22,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\reference\SpreadsheetColumnOrRowReferenceRangeTestCase.java,walkingkooka.spreadsheet.reference.SpreadsheetColumnOrRowReferenceRangeTestCase,class,7,9,2,7,9,2,0,7,36,0.0,0.0,0.0,9,0,6,0,0,3,9,1,7,0,0,0,0,0,0,0,0,0,0,27,2,0,0,0,0,1,0,0,1,0,0,0,0,2,38,1025,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\parser\SpreadsheetThousandsSymbolParserTokenTest.java,walkingkooka.spreadsheet.parser.SpreadsheetThousandsSymbolParserTokenTest$Anonymous1,anonymous,4,4,0,4,5,1,0,2,10,0.0,0.0,0.0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0,0,0,0,5,0,0,0,0,0,0,0,0,13,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\parser\SpreadsheetParserTokenTestCase.java,walkingkooka.spreadsheet.parser.SpreadsheetParserTokenTestCase,class,16,47,31,16,21,1,0,32,118,0.9583333,0.016666668,0.016666668,16,0,10,0,0,6,16,0,14,0,6,6,0,2,0,4,6,0,7,84,6,0,5,0,0,12,5,19,6,23,0,2,0,9,79,1025,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\ExpressionSpreadsheetFormatterTest.java,walkingkooka.spreadsheet.format.ExpressionSpreadsheetFormatterTest$Anonymous1,anonymous,7,7,0,7,19,1,0,16,91,0.0,0.0,0.0,14,0,13,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,55,17,0,1,0,0,6,1,0,1,0,1,0,0,0,50,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\ColorSpreadsheetFormatterColorSourceTest.java,walkingkooka.spreadsheet.format.ColorSpreadsheetFormatterColorSourceTest,class,3,3,0,3,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\format\FractionSpreadsheetFormatterComponent.java,walkingkooka.spreadsheet.format.FractionSpreadsheetFormatterComponent,class,8,17,9,8,7,1,5,2,21,0.0,0.0,0.0,7,5,0,0,0,7,7,1,0,0,0,0,0,0,0,0,0,0,2,21,5,0,0,0,0,3,0,0,0,0,0,0,0,0,42,1024,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\meta\SpreadsheetMetadataPropertyNameCreatorTest.java,walkingkooka.spreadsheet.meta.SpreadsheetMetadataPropertyNameCreatorTest,class,3,3,0,3,3,4,0,2,3,0.0,0.0,0.0,3,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,1,0,0,0,0,0,0,0,0,11,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatNumberParserTokenTest.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatNumberParserTokenTest,class,8,8,0,8,8,3,0,14,28,0.0,0.0,0.0,8,0,6,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,73,6,0,0,0,0,4,2,5,1,5,0,1,0,0,35,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\meta\SpreadsheetMetadataPropertyNameSpreadsheetTextFormatPatternTest.java,walkingkooka.spreadsheet.meta.SpreadsheetMetadataPropertyNameSpreadsheetTextFormatPatternTest,class,4,4,0,4,6,3,0,4,15,0.0,0.0,0.0,6,0,3,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0,0,3,0,0,0,0,0,0,0,0,20,17,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatColorParserToken.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatColorParserToken,class,5,19,14,5,8,3,0,16,10,0.8,0.0,0.0,5,1,1,1,0,3,4,0,0,0,1,0,0,1,0,0,1,0,2,31,3,0,2,0,0,3,1,4,2,6,1,0,0,2,55,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\SpreadsheetViewportTest.java,walkingkooka.spreadsheet.SpreadsheetViewportTest,class,14,15,1,14,51,1,0,30,951,0.6862745,0.15946844,0.16943522,51,0,43,8,0,0,43,0,0,0,2,2,0,2,0,0,2,0,0,159,10,0,0,0,0,25,40,2,5,2,0,0,0,8,78,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\parser\SpreadsheetParserTokenTestCase.java,walkingkooka.spreadsheet.parser.SpreadsheetParserTokenTestCase$Anonymous1,anonymous,1,1,0,1,3,1,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,29,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\parser\SpreadsheetParserTokenTestCase.java,walkingkooka.spreadsheet.parser.SpreadsheetParserTokenTestCase$Anonymous2,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\reference\SpreadsheetCellReferenceOrLabelNameTest.java,walkingkooka.spreadsheet.reference.SpreadsheetCellReferenceOrLabelNameTest,class,9,10,1,9,9,1,0,12,36,0.0,0.0,0.0,9,0,7,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,29,4,0,0,0,0,4,0,0,0,0,0,0,0,0,27,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\meta\SpreadsheetMetadataPropertyNameLocaleTest.java,walkingkooka.spreadsheet.meta.SpreadsheetMetadataPropertyNameLocaleTest,class,3,3,0,3,6,3,0,4,15,0.0,0.0,0.0,6,0,3,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0,0,1,0,0,0,0,0,0,0,0,15,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\ExpressionSpreadsheetFormatterSpreadsheetFormatParserTokenVisitorFormatterNoTextSpreadsheetFormatterTest.java,walkingkooka.spreadsheet.format.ExpressionSpreadsheetFormatterSpreadsheetFormatParserTokenVisitorFormatterNoTextSpreadsheetFormatterTest,class,8,10,2,8,15,2,0,13,105,0.0,0.0,0.0,15,0,13,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,6,52,5,0,0,0,0,4,4,0,0,0,0,1,0,0,33,17,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\format\pattern\SpreadsheetNumberParsePatternsComponentWhitespace.java,walkingkooka.spreadsheet.format.pattern.SpreadsheetNumberParsePatternsComponentWhitespace,class,4,6,2,4,4,3,0,1,6,1.0,0.0,0.0,4,0,1,1,0,2,3,0,0,0,1,1,0,0,0,1,1,0,0,15,3,0,0,0,0,1,0,1,0,1,0,0,0,0,31,16,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatParentParserTokenTest.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatParentParserTokenTest,class,3,3,0,3,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\FractionSpreadsheetFormatterNegativeSignTest.java,walkingkooka.spreadsheet.format.FractionSpreadsheetFormatterNegativeSignTest,class,2,2,0,2,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\SpreadsheetCell.java,walkingkooka.spreadsheet.SpreadsheetCell,class,20,41,21,20,59,1,0,75,255,0.87275994,0.47619048,0.66233766,31,6,20,10,0,1,22,0,0,0,18,13,3,10,0,5,18,0,22,224,26,3,5,0,0,18,0,42,2,32,2,0,0,1,139,17,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\convert\GeneralSpreadsheetConverterBooleanString.java,walkingkooka.spreadsheet.convert.GeneralSpreadsheetConverterBooleanString,class,6,9,3,6,6,1,0,5,8,0.6,1.0,1.0,5,1,3,1,0,1,4,0,0,0,2,0,0,2,0,0,2,0,0,25,4,0,0,0,0,1,0,4,1,3,1,0,0,0,25,16,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\pattern\SpreadsheetTimeParsePatternsSpreadsheetFormatParserTokenVisitorTest.java,walkingkooka.spreadsheet.format.pattern.SpreadsheetTimeParsePatternsSpreadsheetFormatParserTokenVisitorTest,class,5,5,0,5,4,3,0,10,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,12,0,2,0,2,0,0,0,0,18,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\parser\SpreadsheetParsersEbnfParserCombinatorSyntaxTreeTransformerTest.java,walkingkooka.spreadsheet.parser.SpreadsheetParsersEbnfParserCombinatorSyntaxTreeTransformerTest,class,7,7,0,7,4,1,0,2,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\reference\store\SpreadsheetExpressionReferenceLoadStoreException.java,walkingkooka.spreadsheet.reference.store.SpreadsheetExpressionReferenceLoadStoreException,class,3,5,2,3,4,2,0,1,6,0.875,1.0,1.0,4,0,3,0,1,0,4,0,0,0,2,1,0,2,0,0,2,0,2,19,1,0,0,0,0,2,1,4,0,2,0,0,0,0,25,1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\engine\BasicSpreadsheetEngineWindowSpreadsheetSelectionVisitorTest.java,walkingkooka.spreadsheet.engine.BasicSpreadsheetEngineWindowSpreadsheetSelectionVisitorTest,class,4,4,0,4,4,1,0,1,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\SpreadsheetRow.java,walkingkooka.spreadsheet.SpreadsheetRow,class,10,21,11,10,21,2,0,18,45,0.0,0.0,0.0,10,3,5,4,0,1,7,0,0,0,0,0,0,0,0,0,0,0,7,78,9,3,4,0,0,4,0,9,0,6,2,0,0,0,40,17,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\expression\SpreadsheetExpressionEvaluationContextTesting.java,walkingkooka.spreadsheet.expression.SpreadsheetExpressionEvaluationContextTesting,interface,5,7,2,5,1,1,0,2,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,1,12,1,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\parser\SpreadsheetLessThanEqualsParserToken.java,walkingkooka.spreadsheet.parser.SpreadsheetLessThanEqualsParserToken,class,4,12,8,4,5,3,0,5,6,0.0,0.0,0.0,4,1,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,1,0,0,0,0,0,0,0,1,0,0,0,30,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatSecondParserTokenTest.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatSecondParserTokenTest,class,8,9,1,8,7,4,0,7,21,0.0,0.0,0.0,7,0,5,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,50,6,0,0,0,0,4,0,2,0,2,0,1,0,0,25,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\convert\GeneralSpreadsheetConverterMappingTest.java,walkingkooka.spreadsheet.convert.GeneralSpreadsheetConverterMappingTest,class,6,6,0,6,3,2,0,5,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,9,0,1,0,1,0,0,0,0,18,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\SpreadsheetErrorKindTest.java,walkingkooka.spreadsheet.SpreadsheetErrorKindTest,class,13,14,1,13,22,3,0,10,34,0.35,0.35947713,0.35947713,20,0,18,2,0,0,18,0,0,0,1,1,0,1,0,0,1,0,0,82,2,2,0,0,0,12,0,4,1,4,1,0,1,2,50,17,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\reference\SpreadsheetSelection.java,walkingkooka.spreadsheet.reference.SpreadsheetSelection,class,37,108,71,37,120,1,3,100,3906,0.9842696,7.8369904E-4,7.8369904E-4,89,39,46,2,0,41,88,28,21,0,10,10,2,7,0,1,10,0,66,324,51,2,13,1,1,29,20,36,14,25,4,0,0,0,301,1025,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatMonthOrMinuteParserToken.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatMonthOrMinuteParserToken,class,4,22,18,4,4,4,0,2,6,0.0,0.0,0.0,4,1,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,35,17,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\format\pattern\SpreadsheetParsePatterns2ParserMilliseconds.java,walkingkooka.spreadsheet.format.pattern.SpreadsheetParsePatterns2ParserMilliseconds,class,6,9,3,6,9,2,0,11,10,0.8,0.33333334,0.33333334,5,2,1,2,0,2,3,0,0,0,2,1,0,2,0,0,2,0,5,38,4,1,2,0,0,0,8,11,3,7,2,0,0,0,48,16,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\parser\SpreadsheetParserTokenVisitorExpressionNumber.java,walkingkooka.spreadsheet.parser.SpreadsheetParserTokenVisitorExpressionNumber,class,12,15,3,12,10,3,0,12,36,0.8888889,0.2777778,0.2777778,9,1,1,0,6,2,9,0,0,0,2,0,0,2,0,0,1,0,1,36,2,0,0,0,0,1,1,6,0,5,0,0,0,0,58,16,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatAmPmParserTokenTest.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatAmPmParserTokenTest,class,8,9,1,8,7,4,0,7,21,0.0,0.0,0.0,7,0,5,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,50,6,0,0,0,0,4,0,2,0,2,0,1,0,0,26,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\parser\SpreadsheetExponentSymbolParserTokenTest.java,walkingkooka.spreadsheet.parser.SpreadsheetExponentSymbolParserTokenTest,class,9,10,1,9,7,4,0,7,21,0.0,0.0,0.0,7,0,5,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,50,6,0,0,0,0,3,0,2,0,2,0,1,0,0,25,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\ConverterSpreadsheetFormatterTest.java,walkingkooka.spreadsheet.format.ConverterSpreadsheetFormatterTest,class,6,6,0,6,6,1,0,6,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,28,4,0,0,0,0,2,3,0,0,1,0,1,0,1,14,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\parser\SpreadsheetLessThanParserTokenTest.java,walkingkooka.spreadsheet.parser.SpreadsheetLessThanParserTokenTest,class,12,13,1,12,6,5,0,12,15,0.0,0.0,0.0,6,0,3,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,72,5,0,0,0,0,4,0,6,0,6,0,1,0,0,32,17,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\reference\SpreadsheetReferenceSpreadsheetParserContext.java,walkingkooka.spreadsheet.reference.SpreadsheetReferenceSpreadsheetParserContext,class,2,4,2,2,2,2,0,0,1,1.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,31,16,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\meta\SpreadsheetMetadataDefaultTextResourceTest.java,walkingkooka.spreadsheet.meta.SpreadsheetMetadataDefaultTextResourceTest,class,7,7,0,7,3,1,0,9,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,2,0,2,0,0,0,1,19,17,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\parser\SpreadsheetMinuteParserToken.java,walkingkooka.spreadsheet.parser.SpreadsheetMinuteParserToken,class,3,13,10,3,4,3,0,3,6,0.0,0.0,0.0,4,1,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,0,1,0,0,0,0,0,0,0,0,25,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\reference\SpreadsheetCellReferenceTest.java,walkingkooka.spreadsheet.reference.SpreadsheetCellReferenceTest$Anonymous1,anonymous,3,3,0,3,3,1,0,2,3,0.0,0.0,0.0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,3,0,0,0,0,0,0,0,0,12,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\reference\SpreadsheetCellReferenceTest.java,walkingkooka.spreadsheet.reference.SpreadsheetCellReferenceTest$Anonymous2,anonymous,4,4,0,4,5,1,0,2,10,0.0,0.0,0.0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0,0,0,0,5,0,0,0,0,0,0,0,0,12,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\parser\SpreadsheetGreaterThanEqualsParserTokenTest.java,walkingkooka.spreadsheet.parser.SpreadsheetGreaterThanEqualsParserTokenTest$Anonymous1,anonymous,6,6,0,6,9,1,0,3,36,0.0,0.0,0.0,9,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,44,4,0,0,0,0,9,0,0,0,0,0,0,0,0,17,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\pattern\SpreadsheetNumberParsePatternsComponentDigitTest.java,walkingkooka.spreadsheet.format.pattern.SpreadsheetNumberParsePatternsComponentDigitTest,class,3,3,0,3,3,2,0,1,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,1,0,0,0,0,0,0,0,0,11,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\ExpressionReferenceSpreadsheetCellReferenceFunctionSpreadsheetExpressionReferenceVisitorTest.java,walkingkooka.spreadsheet.ExpressionReferenceSpreadsheetCellReferenceFunctionSpreadsheetExpressionReferenceVisitorTest,class,8,8,0,8,5,1,0,5,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,18,4,0,0,0,0,1,0,1,1,1,0,0,0,0,18,17,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\meta\store\SpreadsheetMetadataStore.java,walkingkooka.spreadsheet.meta.store.SpreadsheetMetadataStore,interface,1,6,5,1,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\engine\BasicSpreadsheetEngineChangesTest.java,walkingkooka.spreadsheet.engine.BasicSpreadsheetEngineChangesTest,class,13,13,0,13,3,2,0,14,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,47,2,0,0,0,0,10,0,2,0,2,0,1,0,0,21,17,0
